Time      Mean      STD       
0.868     7940.577  3000.270  
0.868     7940.675  2998.326  
0.869     7940.808  2996.188  
0.869     7941.236  2993.704  
0.870     7941.948  2990.976  
0.870     7942.580  2988.035  
0.871     7943.465  2985.051  
0.871     7944.549  2981.858  
0.872     7945.696  2978.660  
0.872     7946.892  2975.570  
0.873     7948.149  2972.530  
0.873     7949.565  2969.565  
0.874     7950.875  2966.920  
0.874     7952.379  2964.349  
0.875     7953.755  2962.286  
0.875     7955.187  2960.360  
0.876     7956.648  2958.790  
0.876     7958.018  2957.741  
0.877     7959.423  2956.932  
0.877     7960.809  2956.490  
0.878     7962.148  2956.476  
0.878     7963.444  2956.867  
0.879     7964.774  2957.310  
0.880     7966.116  2958.198  
0.880     7967.356  2959.136  
0.881     7968.773  2960.126  
0.881     7970.093  2961.194  
0.882     7971.506  2962.191  
0.882     7972.919  2963.024  
0.883     7974.330  2963.759  
0.883     7975.957  2963.965  
0.884     7977.448  2964.191  
0.884     7979.262  2963.574  
0.885     7980.897  2962.996  
0.885     7982.731  2961.744  
0.886     7984.695  2960.124  
0.886     7986.626  2958.275  
0.887     7988.648  2955.927  
0.887     7990.655  2953.329  
0.888     7992.805  2950.612  
0.888     7994.912  2947.565  
0.889     7997.069  2944.561  
0.889     7999.137  2941.415  
0.890     8001.250  2938.256  
0.890     8003.241  2935.343  
0.891     8005.341  2932.319  
0.891     8007.211  2929.559  
0.892     8009.064  2926.912  
0.892     8010.877  2924.473  
0.893     8012.508  2922.241  
0.893     8014.105  2920.059  
0.894     8015.492  2918.233  
0.894     8016.826  2916.615  
0.895     8017.947  2915.097  
